Name,URL
murakami,https://www.google.com/search?q=T%C3%B4i+n%C3%B3i+g%C3%AC+khi+n%C3%B3i+v%E1%BB%81+ch%E1%BA%A1y+b%E1%BB%99&sca_esv=e42243e293ad428e&ei=rBbraayRM-uLvr0P-_SRoQI&ved=2ahUKEwi_4vzn9oWUAxUXnq8BHcRyGRcQgK4QegQIARAC&uact=5&oq=murakamin+t%E1%BB%B1+truy%E1%BB%87n&gs_lp=Egxnd3Mtd2l6LXNlcnAiF211cmFrYW1pbiB04buxIHRydXnhu4duMgcQIRgKGKABMgcQIRgKGKABMgcQIRgKGKABMgcQIRgKGKABSPIjUI0EWOohcAF4AJABAJgBdKABjxKqAQQyMC41uAEDyAEA-AEBmAIWoALoEcICChAAGIAEGBMYsAPCAgkQABgeGBMYsAPCAgsQABgIGB4YExiwA8ICCxAAGIAEGLEDGIMBwgIIEC4YsQMYgATCAggQLhiABBixA8ICBRAAGIAEwgIKEC4YgAQYigUYQ8ICDRAAGIAEGIoFGEMYsQPCAgoQABiABBiKBRhDwgIIEAAYgAQYsQPCAhkQLhiABBiKBRhDGJcFGNwEGN4EGN8E2AEBwgINEC4YQxixAxiABBiKBcICHBAuGEMYsQMYgAQYigUYlwUY3AQY3gQY3wTYAQHCAgUQLhiABMICChAuGEMYgAQYigXCAgwQLhgKGAsYsQMYgATCAgwQABiABBgKGAsYsQPCAgkQABiABBgKGAvCAgoQLhgNGLEDGIAEwgIHEC4YDRiABMICBxAAGIAEGA3CAgcQLhiABBgNwgIZEC4YDRixAxiABBiXBRjcBBjeBBjfBNgBAcICChAuGIAEGA0YsQPCAhkQLhiABBgNGLEDGJcFGNwEGN4EGN8E2AEBwgIGEAAYHhgNwgIJEAAYgAQYDRgTwgIIEAAYHhgNGBPCAgoQABgeGA0YExgKwgIEECEYFZgDAIgGAZAGCroGBggBEAEYFJIHBTEwLjEyoAeF9AKyBwQ5LjEyuAfbEcIHCDItNy4xNC4xyAfxAYAIAQ&sclient=gws-wiz-serp&mstk=AUtExfB4kZ_K2F3SQtIUEQgHom9kyJJhmCSB83G6Pnic2RIzEO56-ja5WHwJ1TJ3V4RI0cPEyzLOz3j6kULnwvsFBGAjpX5u_kG46OzWR77Vi8C7CQi1HI8eqK_C3tmFstgqPCs&csui=3
stephen-king,https://www.google.com/search?q=On+Writing%3A+A+Memoir+of+the+Craft&sca_esv=e42243e293ad428e&ei=EhfrafCSD76Qvr0P78rM2AI&biw=1910&bih=993&ved=0ahUKEwjw46iG94WUAxU-iK8BHW8lEysQ4dUDCBE&uact=5&oq=On+Writing%3A+A+Memoir+of+the+Craft&gs_lp=Egxnd3Mtd2l6LXNlcnAiIU9uIFdyaXRpbmc6IEEgTWVtb2lyIG9mIHRoZSBDcmFmdDIFEC4YgAQyBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yFBAuGIAEGJcFGNwEGN4EGOAE2AEBSK0NUNgIWNgIcAF4AZABAJgBTaABTaoBATG4AQPIAQD4AQGYAgKgAmPCAgoQABhHGNYEGLADmAMAiAYBkAYDugYGCAEQARgUkgcBMqAHrwqyBwExuAdcwgcFMi0xLjHIBxGACAE&sclient=gws-wiz-serp
nelson mandela,https://www.google.com/search?q=Long+Walk+to+Freedom&sca_esv=e42243e293ad428e&hl=vi&ei=QRfrad6oMMzo1e8PjqXMyQk&biw=1910&bih=993&ved=2ahUKEwj9uOyh94WUAxVnbPUHHRSbG_EQgK4QegYIAQgAEAs&uact=5&oq=top+autobiography&gs_lp=Egxnd3Mtd2l6LXNlcnAiEXRvcCBhdXRvYmlvZ3JhcGh5MgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMggQABgWGB4YEzIIEAAYFhgeGBMyCBAAGBYYHhgTMggQABgWGB4YE0isFVCxBVjRCnABeAGQAQCYAWCgAcQDqgEBNbgBA8gBAPgBAfgBApgCBqACngSoAhTCAiAQABiABBiKBRjUAxjlAhjnBhjqAhi0AhiKAxi3A9gBAcICEBAAGAMYjwEY6gIYtALYAQLCAhAQLhgDGI8BGOoCGLQC2AECwgIKEC4YgAQYigUYQ8ICCxAAGIAEGLEDGIMBwgIKEAAYgAQYigUYQ8ICBRAAGIAEwgIIEAAYgAQYsQPCAg4QABiABBiKBRixAxiDAcICGRAuGIAEGIoFGEMYlwUY3AQY3gQY4ATYAQLCAg0QABiABBiKBRhDGLEDwgIQEAAYgAQYigUYQxixAxiDAcICDhAuGIAEGIoFGLEDGIMBwgILEC4YgAQYsQMYgwHCAhMQLhhDGIMBGLEDGMkDGIAEGIoFwgILEAAYgAQYigUYkgPCAhEQLhiABBixAxiDARjHARjRA8ICCBAuGIAEGLEDmAMX8QURC8qXePMUDboGBAgBGAe6BgYIAhABGAqSBwMyLjSgB7o0sgcDMS40uAeHBMIHBTItMS41yAdHgAgB&sclient=gws-wiz-serp
malcolm x,https://www.google.com/search?q=The+Autobiography+of+Malcolm+X&sca_esv=e42243e293ad428e&hl=vi&ei=QRfrad6oMMzo1e8PjqXMyQk&biw=1910&bih=993&ved=2ahUKEwj9uOyh94WUAxVnbPUHHRSbG_EQgK4QegYIAQgBEAE&uact=5&oq=top+autobiography&gs_lp=Egxnd3Mtd2l6LXNlcnAiEXRvcCBhdXRvYmlvZ3JhcGh5MgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMgcQABiABBgTMggQABgWGB4YEzIIEAAYFhgeGBMyCBAAGBYYHhgTMggQABgWGB4YE0isFVCxBVjRCnABeAGQAQCYAWCgAcQDqgEBNbgBA8gBAPgBAfgBApgCBqACngSoAhTCAiAQABiABBiKBRjUAxjlAhjnBhjqAhi0AhiKAxi3A9gBAcICEBAAGAMYjwEY6gIYtALYAQLCAhAQLhgDGI8BGOoCGLQC2AECwgIKEC4YgAQYigUYQ8ICCxAAGIAEGLEDGIMBwgIKEAAYgAQYigUYQ8ICBRAAGIAEwgIIEAAYgAQYsQPCAg4QABiABBiKBRixAxiDAcICGRAuGIAEGIoFGEMYlwUY3AQY3gQY4ATYAQLCAg0QABiABBiKBRhDGLEDwgIQEAAYgAQYigUYQxixAxiDAcICDhAuGIAEGIoFGLEDGIMBwgILEC4YgAQYsQMYgwHCAhMQLhhDGIMBGLEDGMkDGIAEGIoFwgILEAAYgAQYigUYkgPCAhEQLhiABBixAxiDARjHARjRA8ICCBAuGIAEGLEDmAMX8QURC8qXePMUDboGBAgBGAe6BgYIAhABGAqSBwMyLjSgB7o0sgcDMS40uAeHBMIHBTItMS41yAdHgAgB&sclient=gws-wiz-serp
the-help,https://www.google.com/search?q=the+help+kathryn+stockett&sca_esv=e42243e293ad428e&biw=1910&bih=993&ei=ahjraYnxC5jK1e8Pq_jGiA8&gs_ssp=eJzj4tLP1TewTC9MSsoxYPSSLMlIVchIzSlQyE4sySiqzFMoLslPzk4tKQEA-7oNoQ&oq=the+help+ka&gs_lp=Egxnd3Mtd2l6LXNlcnAiC3RoZSBoZWxwIGthKgIIADIFEC4YgAQyBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yFBAuGIAEGJcFGNwEGN4EGOAE2AEBSI0_UABYhidwAngAkAEAmAFboAGYDqoBAjIzuAEDyAEA-AEBmAILoAKTBsICBRAAGIAEwgIGEAAYBxgewgIKEAAYRxjWBBiwA8ICCBAAGIAEGKIEwgIFEAAY7wXCAgcQABiABBgTwgIIEAAYFhgeGBPCAgkQABiABBgNGBPCAggQABgeGA0YE8ICCBAAGBYYHhgKmAMAiAYBkAYIugYGCAEQARgUkgcCMTGgB5eDAbIHATm4B_wFwgcFMi02LjXIB1yACAE&sclient=gws-wiz-serp
into the wild,https://www.google.com/search?q=into+the+wild+book&sca_esv=e42243e293ad428e&hl=vi&source=hp&ei=8Bjradm7MPTCvr0Ps4K_8QE&iflsig=AFdpzrgAAAAAaesnAI8iRUzbFxvPcZqbgLbHPw8FS1bu&gs_ssp=eJzj4tTP1TcwMa-sSjJg9BLKzCvJVyjJSFUoz8xJUUjKz88GAJYWChI&oq=into+the+wild+book&gs_lp=Egdnd3Mtd2l6IhJpbnRvIHRoZSB3aWxkIGJvb2sqAggAMgUQLhiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHkj2I1AAWLcdcAB4AJABAJgBoAGgAbkKqgEEMTAuNLgBA8gBAPgBAZgCDqAC0wvCAgsQABiABBixAxiDAcICChAuGIAEGIoFGEPCAggQABiABBixA8ICCBAuGIAEGLEDwgIFEAAYgATCAhAQABiABBiKBRhDGLEDGIMBwgIQEC4YgAQYigUYQxixAxiDAcICDRAAGIAEGIoFGEMYsQPCAg0QLhiABBiKBRhDGLEDwgILEC4YgAQYsQMYgwHCAgoQABiABBiKBRhDwgIIEAAYFhgeGArCAgUQIRigAZgDAJIHAzcuN6AHysYBsgcDNy43uAfTC8IHCDAuMS4xMC4zyAdggAgB&sclient=gws-wiz
nomadland,https://www.google.com/search?q=nomadland+book&sca_esv=e42243e293ad428e&hl=vi&biw=1910&bih=993&ei=YBnraayiB9b91e8P6e7W6AM&gs_ssp=eJzj4tVP1zc0zDAtNLfIKqk0YPTiy8vPTUzJScxLUUjKz88GAJYgChU&oq=nomadland+b&gs_lp=Egxnd3Mtd2l6LXNlcnAiC25vbWFkbGFuZCBiKgIIATIHEAAYgAQYEzIHEC4YExiABDIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIHEAAYgAQYEzIWEC4YExiABBiXBRjcBBjeBBjgBNgBAUiqHFAAWIEMcAB4AZABAJgBSqAB0AGqAQEzuAEDyAEA-AEBmAIEoAKZEMICBRAAGIAEwgIFEC4YgATCAgQQABgemAMAugYGCAEQARgUkgcFMy43LTGgB_0VsgcBM7gH9AHCBwUyLTEuM8gHI4AIAQ&sclient=gws-wiz-serp
alan-turing,https://www.google.com/search?q=Alan+Turing%3A+The+Enigma&sca_esv=e42243e293ad428e&hl=vi&biw=1910&bih=993&ei=xhnraZX8OpOmvr0P45n4gAY&ved=2ahUKEwjF7JrW-YWUAxU5ZvUHHTMPBGgQgK4QegQIARAC&uact=5&oq=alan+turing+t%E1%BB%B1+truy%E1%BB%87n&gs_lp=Egxnd3Mtd2l6LXNlcnAiGWFsYW4gdHVyaW5nIHThu7EgdHJ1eeG7h24yBRAAGO8FMgUQABjvBTIIEAAYgAQYogQyBRAAGO8FSK8pULcBWLoncAR4AZABAJgBjAGgAYAQqgEEMjEuMrgBA8gBAPgBAZgCGaAC0xCoAhTCAhYQLhiABBiKBRhDGOcGGOoCGLQC2AEBwgIgEAAYgAQYigUY1AMY5QIY5wYY6gIYtAIYigMYtwPYAQHCAiAQLhiABBiKBRjUAxjlAhjnBhjqAhi0AhiKAxi3A9gBAcICEBAAGAMYjwEY6gIYtALYAQLCAhAQLhgDGI8BGOoCGLQC2AECwgIKEC4YgAQYigUYQ8ICGRAuGIAEGIoFGEMYlwUY3AQY3gQY4ATYAQLCAgsQLhiABBixAxiDAcICBRAuGIAEwgIIEAAYgAQYsQPCAhkQLhiABBiKBRhDGJcFGNwEGN4EGN8E2AECwgIQEC4YgAQYigUYQxixAxiDAcICCBAuGIAEGLEDwgILEAAYgAQYsQMYgwHCAh8QLhiABBiKBRhDGLEDGIMBGJcFGNwEGN4EGN8E2AECwgIFEAAYgATCAgoQABiABBiKBRhDwgIGEAAYFhgewgIHEAAYgAQYE8ICCBAAGBYYHhgTwgIFECEYoAHCAgUQIRifBcICBBAhGBXCAgcQIRgKGKABmAMU8QX8SHcgqUubDLoGBAgBGAe6BgYIAhABGAqSBwQxNi45oAfPpAKyBwQxMi45uAenEMIHCjAuMy4xNC43LjHIB8ABgAgB&sclient=gws-wiz-serp&mstk=AUtExfATRp6giOFXHD58Kgfq4fwmVIFMldv2hsTYLbV08F749Z4Fgtx9lLkVQqHaiOeHDEjovTBZtuDOPZd1dAWw4oqo9Vk9ZUQgyt7EueLFCqNWpGxGTseT-XJM7TSPCHyQlbM&csui=3
Security Analysis(ben-graham),https://www.google.com/search?sca_esv=e42243e293ad428e&q=Security+Analysis&stick=H4sIAAAAAAAAAFVTPWzTQBiNUxqlTis1blGrLISwVBVSfP5NWNoC3aiQ2g5MWPHP2fG_fdfY16liQmKpGJgYECwMMFMhgSo2OjAg1BEkmBADYmPEobHderHf3fve9753vvp0Z65rdgHQgJhGJi9xS8kgjg2_re5BaGDcxkHYVoPAOaFmul6XlckoJicUPf6WIOfH6gl1pqAmxIvDOCPOjjGnhhzSfXnC5SIxxmbO1UJX5yXRLbieoIler9AFxMl0GmMAgCAmsVyqup6rKIXQxHaOiaZqtqriUtgULEkqYAxHisBN-ggmCxQ978OGTuKRQtjTyH6EYYFFgGLMF40hBKmiSfpEORKhbMMwzpVTHSl4AkKWc7yiZ6JyOioyI7FJUmzngztJrOWARJHu98t0Q8y6I36yKSqWnAqFGSfzahE-NyMhPiG8O-HyWSJCvgf4fTDqif0yoNSydL-Ml1UV2ynI2FeRkhS7vghkvciIsLabSV84Rcc6l30_MuVS2lMJ5KN8VFnUoihXSizIaqke5hj5KhEJKgcECKgwKXLDCGPRMvXSWBr2YP6vibar2P0yjJ6bpOcGtmzezQ-KjxwI-e_U62pj_uffrwutF9XHrz6eUk-r9KWbBsLMQ4pu7Bh4N9gK9CEkDGESev5OECDDJduGO8CGvhswS3Rt08dDTJi5VoP-f1GArhDEbF6slhiBntkyPNWI0V3IXKPpW4HrGhoeBj5zubVAN7tasdAdXzt0o7pCdaYOq1TngOLuv_385FPtXrOSPafJ9nprZbVJ124H3mDoNx8tXv929OXH2uoCXd8dpIEfeKR5JLw5WL7ya61zdWZctPHn99q4-th511pfnmpTKxTI4LNZ0DlerWyfpesRgAWAw2Oq-uD9yw-1ep2ar3DVemXsZT97zz6fbu4Y2l6cTdze8AcuQUN0WKP-AcFcjRpOBAAA&sa=X&ved=2ahUKEwiakOKG-oWUAxWQr1YBHQ3xF3sQ-BZ6BAgpEDg&biw=1910&bih=993&dpr=1
Nhà đầu tư thông minh(ben-graham),https://www.google.com/search?sca_esv=e42243e293ad428e&q=Nh%C3%A0+%C4%91%E1%BA%A7u+t%C6%B0+th%C3%B4ng+minh&stick=H4sIAAAAAAAAAFVTO2zTUBSNUxqlTis1LqhVGAhhqSqk-PmbsLR8ulGQSgcmrPjz7Pj_eY39OlVMSCyFgYmhggEGkBiQqCqBKoqQ6MCAECMImBADYmPEgdhuvTyfd889997z3quOtybaTpsW8SDEzGzcC0PNbcrrEGoINZHnN2XPsw6IgnRAkMN_ATJuKB8QU229DYAcYyf0w5Q4OcSM7DOR6oojLhPwIdIzruLbKivwds51OIV3OrkuwFaqUxsCADg-DsVC1XZsScqFAJ8EOitkGCuyYsoyKoR1zhCEHIZwIHHMqA6n00BSszq0b8UOzoUdBW8ECOaYB1GI2LwwhCCRFEEdKQc8FE3oh5lyokYSGgGfZiwnrxnLjBrlnuFQxwkys8GtOFQygINAdbuFuz6i7QE7CvKSISZc3oyV9mpgNmtGiNgYs_aIy6aOcFkMsBtg0OG7hUGJYahuYS8tS6aVk5ErR1KcR10eiGruEaZNO5U-coqWccj7bqCLhbQjY8gG2agirwRBphQbkFYS1c9w5MqYx1ExIIiADOPcNxQhxBu6WjSW-B2Y3TXetCWzW5jRsePk0MCGydrZQbGBBSH7jXhark3_-PN5pvGwfPfJu0_E_TJ57IIWIeoWQdauaWjNW_HUPsQUpmJy-rLnRZqNVzW7hzR1zaNmycqyi_oIU1ONGvnvoQBVwhG1fDRboDhyYkVzZC2MrkLqDEle9GxbU1Dfc6kTjRmy3lbyjfbw2UXnyvNEa2yrTLQ2CebG7od77yvX66X0-xSvLjXmF-pk5ZLn9Ppu_fbxs192Pn5fXJghq2u9xHM9B9d3uBebc6d-LrZOTwyTzv_-tTjM3rNeNpbmxprEPAFSuD0JWnsLpdX_7joYIA4gf48o33z1-HWlWiWmS0y5Whr2spGukw_GT14x9rebb-583X203kRvnzWRsf_c1ZtO3zW2KsRf_-qc7FQEAAA&sa=X&ved=2ahUKEwiakOKG-oWUAxWQr1YBHQ3xF3sQ-BZ6BAgpEAY
buffet recommend,https://www.google.com/search?sca_esv=e42243e293ad428e&q=Nh%E1%BB%AFng+cu%E1%BB%99c+phi%C3%AAu+l%C6%B0u+trong+kinh+doanh&stick=H4sIAAAAAAAAAFVTO2zTUBStUxqlTis1LqhVFkxYqoIUP_-SsLR8ulGQSgcmrPjz7Pj_eYn9OlVMSCwVAxISA4IFIRBsVFSgCiQkOjAg1BFUmBADYmPEgdhuvdjn3fPOPfc8v8pEo9p0mgwAvBCHLXYu7oah5tJyH0INIRp5Pi17nrVHTA5pLTwI8R5BDr9FyLqhvEdMN_UmAHKMndAPU-LUELOyz0aq2xpx2UAIkZ5xFd9WOVGwc67DK4LTznUBtlKdw74KVduxJSkXAkIS6JyYYazIiinLqBDWeUMUcxjCgcSzoz68zgBJzfowvhU7OBd2FLwRIJhjAUQh4vLGEIJEUkR1pBwIsGVCP8yUEzWS0Aj4DGs5ec9YZtUozwyHOk6QmQ1uxaGSARwEqtsp0vURYw-4UVGQjFbC52as1KuBucyMGHEx5uwRl0sT4bMa4DbAoC10ioASw1DdIl5GlkwrJyNXjqQ4r7oCaKl5Rpgx7VT6yClaxqHsO4HeKqQdGUMuyEZtCUoQZEqxARklUf0MR66MBRwVA4IIyDDOc0MRQoKhq4WxxG_D7F8TTFsyO0UYbTtODg1smJydHRQXWBBy34hnperMjz9fZuuPSneeftgn7pfIYxe0CFG3CLJ6TUPr3qqn9iCmMBWTM5c9L9JsvKbZXaSp6x41R5ZXXNRDmJquV8l_FwWoEo6olaO7RYonJ1c1R9bC6CqkTpPkRc-2NQX1PJc6UZ8la00lX2gOr110rrRANMa3SkRjk2BvvPp092P5em0sffbjteX6wmKNLF_ynG7Prd0-fvbr9ufvS4uzZGW9m3iu5-DaNv9yc_7kz6XGqcnhpvO_fy0Nd-9ar-vL8-M0sUCAFD6YAo3dxbG1_-k6GCAeIH-XKN188_htuVIhZsbYUmVs6GUjfU89nDhzxTjYee7qtNI_2Lmn0L7Re_ekT9vvX_RpFHppweq5Bq16XdfYKhN_AV6MAZhmBAAA&sa=X&ved=2ahUKEwinjJ7G-oWUAxVck68BHY0-MRMQgK4QegQIARAB&biw=1910&bih=993&dpr=1&mstk=AUtExfClD_Od-LYfm_04UTsViOhaCPfEMrYKzp8sGTaBmeOCOqOEIu0rnwO30uZR7ikWu10zyCkBijuxZBe2KCUm93PEWVeeQUvGMRRuQctuMq4KWibZJTVPFhr_crdfPDzjpCk&csui=3
neil armstrong,https://www.google.com/search?newwindow=1&sca_esv=e42243e293ad428e&q=neil+armstrong+first+on+the+moon&stick=H4sIAAAAAAAAAONgFuLQz9U3ME0yK1fiArGyjFPi0yu0pLKTrfST8vOz9RNLSzLyi6xA7GKF_LycykWsCnmpmTkKiUW5xSVF-XnpCmmZRcUlQDmFkoxUhdz8_DwAOLYWQFcAAAA&sa=X&ved=2ahUKEwjbm7Du-oWUAxW_sVYBHW7oJh0Q9OUBegQIHxAD&biw=1910&bih=993&dpr=1
Minimalism,https://www.google.com/search?q=Minimalism%3A+Live+a+Meaningful+Life+book&newwindow=1&sca_esv=e42243e293ad428e&biw=1910&bih=993&ei=qBvrabnvEPbn2roPu4rI6Qs&ved=0ahUKEwi545G2-4WUAxX2s1YBHTsFMr0Q4dUDCBE&uact=5&oq=Minimalism%3A+Live+a+Meaningful+Life+book&gs_lp=Egxnd3Mtd2l6LXNlcnAiJ01pbmltYWxpc206IExpdmUgYSBNZWFuaW5nZnVsIExpZmUgYm9vazIEEAAYHjIEEAAYHjIFEAAY7wUyBRAAGO8FMgUQABjvBTIFEAAY7wUyCBAAGIAEGKIESLQhUJEGWNEccAF4AZABAJgBkwGgAa0OqgEDOS45uAEDyAEA-AEBmAIGoAKmBMICChAAGLADGNYEGEfCAggQIRigARjDBMICBhAAGA0YHpgDAIgGAZAGCJIHAzQuMqAHjDSyBwMzLjK4B5gEwgcHMC4yLjMuMcgHIIAIAA&sclient=gws-wiz-serp
demis hassabis,https://www.amazon.com/Infinity-Machine-Hassabis-DeepMind-Superintelligence/dp/0593831845
nikaya,https://daophatgoc.com/kinh-nikaya/kinh-truong-bo/
david attenborough,https://www.google.com/search?sa=X&sca_esv=b65b81c3c06e62a6&q=david+attenborough+a+life+on+our+planet&stick=H4sIAAAAAAAAAONgFuLQz9U3yM4wS1Li1U_XNzRMK7c0LijMS9OSyk620k_Kz8_WTywtycgvsgKxixXy83IqF7GqpySWZaYoJJaUpOYl5Rfll6ZnKCQq5GSmpQIVKOSXFikU5CTmpZYAAIXM2ZFhAAAA&ved=2ahUKEwi5mLrP94eUAxVLjq8BHed9GEQQ9OUBegQIMRAD&biw=1910&bih=993&dpr=1
the cove,https://www.google.com/search?q=behind+the+dolphine+smile&oq=behind+the+dolphine+smile&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDQ4NzVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
avicii,https://www.google.com/search?q=Tim%E2%80%95+The+Official+Biography+of+Avicii&sca_esv=b65b81c3c06e62a6&ei=QCTsaca2NMnh2roPjpSu4Qc&ved=0ahUKEwjG1rrh94eUAxXJsFYBHQ6KK3wQ4dUDCBE&uact=5&oq=Tim%E2%80%95+The+Official+Biography+of+Avicii&gs_lp=Egxnd3Mtd2l6LXNlcnAiJ1RpbeKAlSBUaGUgT2ZmaWNpYWwgQmlvZ3JhcGh5IG9mIEF2aWNpaTIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIFEAAY7wUyBRAAGO8FMgUQABjvBUjeBVC6A1i6A3ACeACQAQCYAVmgAVmqAQExuAEDyAEA-AEB-AECmAIDoAJ7qAITwgIWEAAYgAQYigUYQxjnBhjqAhi0AtgBAcICFhAuGIAEGIoFGEMY5wYY6gIYtALYAQHCAiAQLhiABBiKBRjUAxjlAhjnBhjqAhi0AhiKAxi3A9gBAcICEBAAGAMYjwEY6gIYtALYAQKYAxTxBZCr2zJ3WqM0ugYECAEYB7oGBggCEAEYCpIHATOgB-8DsgcBMbgHYcIHBTItMi4xyAccgAgB&sclient=gws-wiz-serp
An Actor Prepares,https://www.google.com/search?q=an+actor+prepares&kgmid=/m/06mzv48&sa=X&ved=2ahUKEwjgqJjs-IeUAxU1klYBHc72FN0Q3egRegQIBRAF
La construcción del personaje,https://www.google.com/search?q=building+a+character&kgmid=/m/06q1lgh&sa=X&ved=2ahUKEwjgqJjs-IeUAxU1klYBHc72FN0Q3egRegQIBRAK
Creating a Role,https://www.google.com/search?q=creating+a+role&kgmid=/m/06p9r9r&sa=X&ved=2ahUKEwjgqJjs-IeUAxU1klYBHc72FN0Q3egRegQIBRAM
Dell XPS 15 9550,https://dienthoaivui.com.vn/thay-man-hinh-laptop-dell-xps-15-9550
 Precision 5520 Repair Instructions,https://www.youtube.com/playlist?list=PLBeD2mwBMw0bqayMxGbMy3G4JotZ35MBj
màn precission 5520 fhd,https://www.panelook.com/LQ156M1JW31_Sharp_15.6_LCM_overview_39016.html
 Dell Precision 15 5520,https://dienthoaivui.com.vn/thay-man-hinh-laptop-dell-precision-15-5520?gad_source=1&gclid=EAIaIQobChMIyJa_mvreiwMVc1cPAh02gDD9EAQYCCABEgJSGfD_BwE
himalaya,https://www.google.com/search?q=himalaya&oq=himalaya&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBBzIxNWowajGoAgCwAgA&sourceid=chrome&ie=UTF-8
jerusalem,https://www.google.com/search?q=jerusalem&oq=jerusalem&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBBzEwNWowajGoAgCwAgA&sourceid=chrome&ie=UTF-8
american indian,https://ih1.redbubble.net/image.4895542200.6191/flat,750x,075,f-pad,750x1000,f8f8f8.jpg
holocen,https://www.google.com/search?q=holocen&oq=holocen&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIGCAgQABge0gEIMjI3N2owajGoAgCwAgA&sourceid=chrome&ie=UTF-8
song hỏa song mộc song thủy,https://www.google.com/search?q=n%C4%83m+song+h%E1%BB%8Fa%2C+song+m%E1%BB%99c%2C+song+th%E1%BB%A7y+ch%C3%ADnh+x%C3%A1c+l%C3%A0+n%C4%83m+n%C3%A0o&sca_esv=e661ce2bce94833d&udm=50&fbs=ADc_l-ZXQWBHI_L0epjkf31fijnbXSPRt3UPEhp-KmUrvgDudp8REbOZqjulWRZWTin-MPw3YyFV9Z2961YYcQ6R3U-E7ZfnU1EPWQfg4shxgkAyJfvkoPWgOzp5d67BX5Q9FTlaB1mU-T132Z8Gjv1Ozr-gVXw4aiUI0geVojWkuf7aI7zFid8LmJ_HwxTfML3z9uO9n4LqT2r0OSoVZCZNeNDJpxMMIKcExTqp9S8DK7u1DEFJ7wb7AQz74VWzJizbpEGNtKjL&aep=1&ntc=1&sa=X&ved=2ahUKEwjnmvW0-_WSAxX4j68BHf6TM1oQ2J8OegQIDRAE&biw=1698&bih=883&dpr=1.13&mstk=AUtExfCaTgO748Oclf9wI8MQSGajpK8R4C-Xg3MkINcNqLWtxIKxA6bJpJ4HIw7pSMVieFuywicfrAFDQJM2WOWXfPMZjzcHKTYzjybcDXmlsyZhei-hX3MWTxywTFAY-78mUEtALpXqtnEDLlhZRvt4lgeO1YkAb7xiiYE&csuir=1
kẻ mơ xưa,https://www.google.com/search?q=k%E1%BA%BB+m%C6%A1+x%C6%B0a+g%E1%BB%93m+nh%E1%BB%AFng+l%C3%A0ng+n%C3%A0o&sca_esv=ee2c5135af4a9c09&biw=1910&bih=993&ei=GAywaZ2xB_i-0-kPl5Wq8AI&oq=k%E1%BA%BB+m%C6%A1+x%C6%B0a+g%E1%BB%93m+nh%E1%BB%AFng+lnagf+&gs_lp=Egxnd3Mtd2l6LXNlcnAiImvhursgbcahIHjGsGEgZ-G7k20gbmjhu69uZyBsbmFnZiAqAggAMgcQIRigARgKMgcQIRigARgKMgcQIRigARgKMgcQIRigARgKSMcdUNACWPATcAR4AJABAJgBbaABnQWqAQM1LjK4AQPIAQD4AQGYAgqgAowFwgILEAAYgAQYsAMYogTCAggQABiwAxjvBcICCxAAGLADGKIEGIkFwgIFECEYoAHCAgQQIRgVwgIFEAAY7wXCAggQABiABBiiBJgDAIgGAZAGBZIHAzUuNaAHvCSyBwMxLjW4B_YEwgcEMi0xMMgHKoAIAA&sclient=gws-wiz-serp
đên lừ và sông lừ có liên quan ko,https://www.google.com/search?q=%C4%91%C3%AAn+l%E1%BB%AB+v%C3%A0+s%C3%B4ng+l%E1%BB%AB+c%C3%B3+li%C3%AAn+quan+ko&oq=%C4%91%C3%AAn+l%E1%BB%AB+v%C3%A0+s%C3%B4ng+l%E1%BB%AB+c%C3%B3+li%C3%AAn+quan+ko&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOTIHCAEQ6wcYQNIBCTE1MzE0ajBqMagCALACAA&sourceid=chrome&ie=UTF-8&sei=ewuwab2-DbXa2roP8aOn4AE
the world at war(1973),https://archive.org/details/the-world-at-war-1973-thames-television-world-war-two
